mp-977463,1.843116044998169
mp-770522,1.6618422269821167
mp-756745,0.6628706455230713
mvc-5849,1.7887641191482544
mvc-9662,1.8353500366210938
mp-989504,1.302647590637207
mp-773622,1.4686260223388672
mp-11742,1.1485333442687988
mp-3657,1.9564632177352905
mp-571473,1.0149853229522705
mp-768887,1.9098587036132812
mp-974381,1.6908162832260132
mp-35281,1.4160239696502686
mp-1018018,1.592032790184021
mp-505216,1.79932701587677
mp-762034,1.3780443668365479
mp-566600,1.557072401046753
mvc-5007,1.5455509424209595
mp-851266,1.497315526008606
mvc-7701,1.5813755989074707
mp-779228,1.860398769378662
mp-744285,1.127561330795288
mp-5150,1.6530622243881226
mp-977396,1.6537818908691406
mp-756459,0.9685575366020203
mp-549475,1.587164282798767
mp-9351,1.526569128036499
mp-570205,1.2944895029067993
mp-6809,1.8411052227020264
mp-996962,1.4042149782180786
mp-765925,1.3786309957504272
mp-762290,1.6684246063232422
mp-27559,1.427610158920288
mp-566638,1.4073642492294312
mp-768745,1.6014171838760376
mp-570146,1.0979604721069336
mp-769500,1.352623701095581
mp-1017982,1.3990156650543213
mvc-15898,2.0016167163848877
mvc-2377,1.7611972093582153
mp-568497,1.5891715288162231
mp-768040,1.6366535425186157
mp-10928,1.1494126319885254
mp-671913,0.7582687139511108
mp-22814,1.9034017324447632
mp-7643,1.0295641422271729
mp-706336,1.5216341018676758
mp-672187,1.3792344331741333
mp-555211,1.6381407976150513
mp-4008,1.5910825729370117
mp-707956,1.1622059345245361
mp-695308,1.8077542781829834
mp-755902,1.671103596687317
mp-774164,1.8573046922683716
mp-780300,1.2218132019042969
mp-578630,1.7376418113708496
mvc-2286,1.7402256727218628
mp-735051,1.0273542404174805
mp-680401,1.594423532485962
mp-865809,1.8298137187957764
mp-568130,1.620713233947754
mp-980203,2.1851329803466797
mp-758302,1.0695521831512451
mp-772470,1.8109545707702637
mp-699173,0.7545670866966248
mp-778300,1.5862830877304077
mp-771468,1.5508326292037964
mp-990083,1.7726187705993652
mp-565991,1.8068609237670898
mp-770195,1.766263484954834
mp-510557,1.1054937839508057
mp-675678,1.3047857284545898
mvc-9214,1.444878339767456
mp-578924,1.4208476543426514
mvc-14339,1.3164465427398682
mp-17667,1.38616943359375
mp-766483,1.3175251483917236
mp-779287,1.6094467639923096
mp-651347,1.0547633171081543
mp-20909,1.140352725982666
mp-554706,0.7035830616950989
mp-14765,1.675098180770874
mp-782647,1.4142473936080933
mp-647218,1.5799096822738647
mp-862632,1.346940040588379
mp-867207,1.208816409111023
mp-989515,1.7576138973236084
mp-553930,1.157160758972168
mp-694974,1.7242600917816162
mvc-14038,1.6845760345458984
mp-504900,1.3524177074432373
mp-684007,1.246788740158081
mp-752837,1.1754229068756104
mp-3217,1.6859668493270874
mp-24831,1.160204529762268
mp-8194,1.3539488315582275
mp-755794,1.0882632732391357
mp-622497,1.9446014165878296
mp-978262,1.033670425415039
mp-2802,1.9728965759277344
mp-989532,0.9898578524589539
mp-850505,1.1153699159622192
mp-557903,1.7525674104690552
mp-977155,1.8884408473968506
mp-20001,1.4466981887817383
mp-758990,1.5889323949813843
mp-571397,0.9035306572914124
mp-559043,0.9985607862472534
mp-13399,1.8018907308578491
mp-616492,1.5854675769805908
mp-556806,1.5921590328216553
mp-782047,1.0489647388458252
mp-753833,1.499133586883545
mp-9512,1.8782267570495605
mp-566857,1.5999693870544434
mp-770245,1.8304983377456665
mvc-901,1.6356747150421143
mp-1020609,1.7455205917358398
mp-2584,1.56583833694458
mp-762679,1.5558351278305054
mp-972442,1.9714224338531494
mp-762676,1.7518811225891113
