30,mp-865604,3.728399658,6.914085482,5.503473563,3.728399658,6.914085482,5.503473563,5.142935965,9.224906338,7.760763226,3.728399658,6.914085482,5.503473563,3.671275891,7.169400687,5.641495358,5.386938173,9.416085699,7.783539348,3.95688117,7.544622247,6.064535224
31,mp-865939,11.15981447,16.3653681,14.52420326,11.15981447,16.3653681,14.52420326,11.12463996,16.19393638,14.36436061,11.65536391,16.86091754,15.25787206,13.51031015,18.90299191,17.02756792,11.58030979,16.70472573,15.03078048,13.89372273,19.29084619,17.39117908
32,mp-973374,3.741369236,6.466864243,5.263136488,4.626801461,7.398407329,6.130260851,12.98976888,18.49415428,17.00232199,3.766406321,6.493455396,5.310968629,4.138415163,7.161677483,5.905113992,11.1093144,16.38328065,14.64181913,4.159730641,7.17815484,5.950798675
33,mp-973455,13.84827857,19.2795255,17.29060713,10.29953361,15.24133321,13.43949932,11.76620146,16.52621855,14.55652882,10.60748834,15.58711467,13.94334608,11.49519433,16.24664845,14.43784164,15.89567694,21.39621851,19.31276178,15.91335871,21.48780045,19.38040304
34,mp-976023,6.519067709,10.52834362,8.781902899,6.519067709,10.52834362,8.781902899,6.519067709,10.52834362,8.781902899,7.190981623,11.20025753,9.758573155,12.14665567,17.20225884,15.31944078,9.387888985,13.8178037,12.32182816,10.31446508,14.9951425,13.13947067
35,mp-975906,23.20865722,28.62764695,27.39704094,23.20865722,28.62764695,27.39704094,17.43413817,22.22478809,21.03950478,22.93786819,28.35685793,26.98120688,17.93820189,22.83445525,21.63932854,18.43571049,23.32583527,22.14456791,18.84604051,23.83487957,22.64527017
36,mp-976017,5.179095725,8.739474716,7.391547923,5.179095725,8.739474716,7.391547923,5.911104268,9.849379307,8.303996688,4.751818018,8.312197009,6.777136178,7.304554345,11.30709319,9.73066634,6.217383402,10.03452255,8.554542492,8.009594693,12.09474517,10.46258979
37,mp-976262,12.10463393,17.55809205,15.64882464,10.98308592,16.26952171,14.42541767,10.01428503,14.69655819,12.7459595,11.10306658,16.40318653,14.61279785,10.1232662,14.89787832,13.02522583,13.00614233,18.41533149,16.39819053,12.99147401,18.44337807,16.40333915
38,mp-976256,3.776909788,7.114064324,5.399316847,3.776909788,7.114064324,5.399316847,3.776909788,7.114064324,5.399316847,4.275132251,7.612286786,6.102713356,6.557602691,10.60761389,8.779450064,5.446959665,9.188764629,7.616075666,5.807659923,9.665386604,7.878033658
39,mp-976280,5.071831484,8.526311644,6.548121604,5.071831484,8.526311644,6.548121604,5.862773759,9.881760712,7.787725278,5.071831484,8.526311644,6.548121604,5.291039973,9.105297194,7.015613831,5.923787328,9.949382583,7.841756826,5.450385197,9.327835634,7.246042738
40,mp-976239,13.78308404,19.33338525,17.38481185,9.629150703,14.60358578,12.87757744,13.92581281,19.3564151,17.42077894,12.72057451,18.07077951,16.04052506,11.96068172,17.12059057,15.21133974,13.35786007,18.6523478,16.67766227,11.56943018,16.6511022,14.76475979
41,mp-976139,8.036043563,12.92617334,11.34545295,6.159452266,10.77135179,9.35408785,5.552851689,9.323723114,7.847387029,7.218457832,12.02565685,10.24680362,3.972472383,7.862438403,6.360318696,5.466346666,9.217930168,7.786156047,4.430199312,8.426569367,7.022078945
42,mp-977165,14.04645164,18.5192536,17.07719995,14.04645164,18.5192536,17.07719995,9.314254324,16.11913898,14.01347767,14.04645164,18.5192536,17.07719995,8.617557545,14.17848559,12.14637495,8.155054898,14.60188677,12.88278067,6.771055133,12.300231,10.62291693
43,mp-977207,-0.024943629,1.115538147,-0.013656453,-0.024943629,1.115538147,-0.013656453,4.635383461,8.28632113,6.864634912,-0.024943629,1.115538147,-0.013656453,4.398720973,8.006414634,6.59688386,5.055267043,8.734716587,7.320365666,4.910997101,8.574745966,7.157889745
44,mp-977218,4.855549322,8.242239519,6.81473262,5.018387142,8.420475027,6.979332396,11.12309007,16.56096743,14.86913926,4.848442469,8.235700577,6.804584504,4.365783242,7.813155345,6.374528685,8.655654792,13.62739987,11.68669091,4.395384194,7.842268575,6.424389402
45,mp-568273,7.644665468,11.66070482,9.741624867,7.644665468,11.66070482,9.741624867,7.640092073,12.16857215,10.10476105,7.644665468,11.66070482,9.741624867,6.981627569,11.29830634,9.223421888,7.681014218,12.2034838,10.18604152,7.066052538,11.42743791,9.410332192
46,mp-22905,14.53033136,19.69445463,17.65367439,14.53033136,19.69445463,17.65367439,14.53033136,19.69445463,17.65367439,14.59166764,19.75579091,17.74513929,16.26432721,21.59191831,19.52574713,15.54757,20.74342256,18.74115043,15.76133646,21.01071977,18.92593421
47,mp-1314,20.60359442,26.46747164,24.7402044,20.82413609,26.71204206,24.97746131,20.63075,26.53521348,24.81021435,20.55007141,26.42021897,24.6371016,18.45842442,24.26846985,22.55244289,20.322478,26.30027105,24.43681887,18.52901559,24.37080145,22.64886669
48,mp-1960,47.61544298,53.86695486,52.12851157,47.61544298,53.86695486,52.12851157,47.61544298,53.86695486,52.12851157,47.49478144,53.74629331,51.9420907,42.50821045,48.66429845,46.9371515,45.04586431,51.41816281,49.60662909,44.10398301,50.36270853,48.64291832
49,mp-934,9.46911156,13.95015376,12.26344595,9.46911156,13.95015376,12.26344595,9.46911156,13.95015376,12.26344595,9.803100549,14.28414275,12.75763662,12.05487546,16.87640667,15.15089703,10.9093337,15.53761995,13.98406196,11.33647326,16.03323273,14.34563757
50,mp-9918,16.5468968,21.82217925,20.07534015,16.5468968,21.82217925,20.07534015,12.91637154,17.52106504,15.83982409,16.45815948,21.73344193,19.93755743,16.9558455,22.17025454,20.41543742,16.69171562,21.82756605,20.04867604,16.85008622,22.09361763,20.29955612
51,mp-1138,35.9351817,41.73899935,39.79556853,35.9351817,41.73899935,39.79556853,35.9351817,41.73899935,39.79556853,35.99385681,41.79767445,39.88580231,39.52593152,45.47658623,43.51369515,37.99778353,43.78852006,41.88129261,38.44291073,44.30389414,42.31661185
52,mp-11489,4.14600424,6.845823765,5.32150102,4.14600424,6.845823765,5.32150102,4.14600424,6.845823765,5.32150102,5.079367094,7.779186619,6.680739433,12.44231024,16.76038526,15.02333663,8.261533917,11.68838909,10.4410692,9.484952623,13.34815033,11.62088412
53,mp-1934,12.70367516,17.39801437,15.71412895,12.70367516,17.39801437,15.71412895,12.70367516,17.39801437,15.71412895,13.35686948,18.05120869,16.6957462,20.8105126,26.39422242,24.61771078,16.63694601,21.6002195,20.18569173,18.07012387,23.27538191,21.52080431
54,mp-570935,2.795589102,5.741391676,3.800135524,2.795589102,5.741391676,3.800135524,3.236819383,6.382659984,4.429814615,2.795589102,5.741391676,3.800135524,2.969303173,6.02456646,4.065455288,3.319927926,6.474802665,4.477841797,3.086301432,6.173459122,4.203045966
55,mp-1437,7.104195718,10.7835695,9.137577692,7.104195718,10.7835695,9.137577692,7.104195718,10.7835695,9.137577692,7.854732387,11.53410617,10.24345589,14.05369606,18.8780679,17.0932002,10.64388731,14.81481874,13.43392534,11.71797668,16.15613104,14.39789449
56,mp-795,23.89897858,29.76290761,28.07729274,23.89897858,29.76290761,28.07729274,18.63501191,23.69742455,22.07465572,23.84621274,29.71014178,27.99746077,25.28078774,31.08813487,29.39875297,24.47605672,30.13750194,28.42296676,24.93168225,30.76420235,29.02878115
57,mp-2012,9.102620048,13.48850714,11.80351625,9.102620048,13.48850714,11.80351625,9.102620048,13.48850714,11.80351625,9.468330932,13.85421803,12.34405173,11.91892738,16.69103498,14.96168952,10.67958753,15.23939316,13.69743109,11.1318593,15.7662267,14.07677355
58,mp-841,39.84204914,45.32349983,43.60788959,39.84204914,45.32349983,43.60788959,35.60067029,41.4010637,39.60634307,39.84204914,45.32349983,43.60788959,33.80357886,39.51816299,37.66666706,35.7996565,41.60477695,39.87746332,34.3571683,40.08993606,38.32808071
59,mp-30769,15.44493445,20.70881558,18.98560958,15.44493445,20.70881558,18.98560958,20.34150172,26.63003077,24.6908517,15.44493445,20.70881558,18.98560958,18.51526131,24.56359255,22.65271838,19.39515821,25.43833758,23.46841737,18.423142,24.46274729,22.45324463
60,mp-30767,14.97259196,20.67825237,18.83817496,17.70789427,23.77680589,21.82403617,13.56512459,19.08704872,17.29783664,16.02768974,21.84728312,20.21239412,15.36139158,21.09213695,19.24210473,13.8581742,19.507539,17.77296952,15.79975067,21.57641934,19.88749124
61,mp-30764,17.5303386,22.65837561,22.18394327,17.5303386,22.65837561,22.18394327,17.5303386,22.65837561,22.18394327,18.51068937,23.63872638,23.71803409,25.49188263,30.91977689,30.46696976,18.81376753,24.01126859,23.92998548,22.05154486,27.33775274,27.13438213
62,mp-30768,12.38582714,17.45580084,15.88704389,13.10878293,18.27190793,16.6615082,17.22889033,23.17107025,21.26993636,12.46791255,17.60853751,15.7451528,16.5660683,22.29141229,20.43762747,14.40103024,20.04003475,18.26768209,14.57030762,20.08460504,18.37297803
63,mp-1001825,42.57379959,49.76399362,47.71656457,33.2877074,39.65756126,37.78481864,10.09128823,13.9269889,11.59136014,39.87591687,46.8138904,45.09226054,25.22716012,30.68032486,28.38155952,11.85356191,16.20442561,14.24312837,26.88185223,32.37546691,30.26166331
64,mp-1001835,22.35744827,27.34826536,25.68947815,22.35744827,27.34826536,25.68947815,21.2872505,24.91920532,24.70269883,22.35744827,27.34826536,25.68947815,17.30895621,22.04857807,20.27993853,22.83100255,26.86516769,24.81860955,17.1002358,21.69196534,20.09213794
65,mp-567395,7.87716202,12.01280739,10.31746236,7.87716202,12.01280739,10.31746236,7.87716202,12.01280739,10.31746236,8.084999125,12.22064449,10.62230249,9.266739735,13.60594967,11.88500087,8.726584756,12.9757935,11.35817982,8.932926479,13.20955696,11.51483582
66,mp-568404,11.44615568,16.25877886,14.82467528,15.91540428,21.27011823,19.60476847,15.87632378,21.6763552,19.68961323,15.32227061,20.64234059,18.75600834,14.91253587,20.26854927,18.62716012,18.04371339,23.75044506,21.79715179,15.82265768,21.29525448,19.25909886
67,mp-569073,13.39996531,18.15273023,16.62773491,10.73613353,15.22767759,13.82492931,13.40226616,18.36776008,16.73292697,11.42090699,15.98023115,14.63356637,13.5206029,18.46104903,16.82675365,12.974943,17.90092158,16.44543069,13.21850537,18.12601798,16.67808403
68,mp-569849,11.85523165,17.05969813,15.24953417,11.85523165,17.05969813,15.24953417,11.85523165,17.05969813,15.24953417,12.20513158,17.40959806,15.76913977,15.69308914,21.33384093,19.47270105,13.8085898,19.10543069,17.45718067,14.49960131,19.9337915,18.09238065
69,mp-672287,18.31956401,24.18555892,22.42703654,19.23016541,25.20682844,23.41367703,15.875216,21.49843944,19.77432847,18.41298448,24.30475518,22.50091053,16.23273098,21.903129,20.17220528,16.10867476,21.79226883,20.05542225,16.38291701,22.08351616,20.35312037
70,mp-11644,4.36705853,8.137174252,6.344687762,4.36705853,8.137174252,6.344687762,4.36705853,8.137174252,6.344687762,4.44924428,8.219360002,6.460416598,4.734331413,8.580484359,6.77500674,4.611495961,8.434941826,6.669483831,4.670820049,8.498612914,6.703243774
71,mp-10890,24.32209603,29.95027734,28.81101369,24.32209603,29.95027734,28.81101369,24.32209603,29.95027734,28.81101369,24.08173604,29.70991735,28.44144038,21.88173838,27.42808745,26.29347575,23.40631167,29.07331153,27.8274134,22.70995762,28.31718483,27.12083874
72,mp-13444,8.383726456,12.19549721,10.81670207,8.383726456,12.19549721,10.81670207,14.18604756,19.06062259,17.48256552,8.000166472,11.81193722,10.2481264,13.97532841,18.82436626,17.25065034,14.08079503,18.94739519,17.31096049,13.89145807,18.73294718,17.12274067
73,mp-757,22.66329351,28.65198466,26.82614512,22.66329351,28.65198466,26.82614512,19.08963205,24.88454584,23.02996491,22.66329351,28.65198466,26.82614512,17.89741646,23.70561453,21.74037379,19.38041232,25.18661885,23.40392503,17.88687567,23.63767763,21.81076673
74,mp-23703,26.19665599,32.89823796,30.76492601,26.19665599,32.89823796,30.76492601,26.19665599,32.89823796,30.76492601,26.24175266,32.94333462,30.83315161,28.67787712,35.49949865,33.35065044,27.57585812,34.20250307,32.11153607,27.91521945,34.63462894,32.46136838
75,mp-2251,32.68124869,38.66814998,36.80208935,32.68124869,38.66814998,36.80208935,23.59209866,28.65366334,26.89734314,32.68124869,38.66814998,36.80208935,22.89831053,28.42343925,26.35194314,23.49170058,28.58662643,26.80993175,20.90027231,26.18517512,24.37221858
76,mp-27932,16.51392501,21.55872156,19.91212315,17.20939527,22.32372235,20.65163579,21.55366464,27.77678835,26.00486778,16.66299254,21.72464204,20.08748156,19.72130648,25.77621538,24.01394398,21.24061422,27.44454476,25.55141651,19.43271238,25.46515982,23.65022497
77,mp-28336,8.915578153,13.25392983,11.28287786,10.70230452,15.3018434,13.21469835,7.417469917,11.4442604,9.521563935,9.589090172,14.01899253,12.17665571,8.427460045,12.65026301,10.69610856,8.195071339,12.35645907,10.54167587,8.763967663,13.04113053,11.17496722
78,mp-2743,16.95321778,21.13251872,19.65146733,16.95321778,21.13251872,19.65146733,16.95321778,21.13251872,19.65146733,17.38794938,21.56725032,20.3202221,22.32405696,26.91677188,25.40044973,19.99526777,24.37733578,23.0602308,20.70858126,25.15978253,23.69593802
79,mp-728,15.77995119,20.39774504,18.64340967,15.77995119,20.39774504,18.64340967,19.15744492,23.6901609,22.39813427,15.77995119,20.39774504,18.64340967,14.50213152,19.01632691,17.22790353,17.10351615,21.61882675,19.6886667,14.45128441,18.93830102,17.20309182
80,mp-22899,8.731288552,13.45188012,11.35885535,8.731288552,13.45188012,11.35885535,8.731288552,13.45188012,11.35885535,8.761284852,13.48187642,11.40242062,9.284475985,14.07875216,11.97239262,9.064013753,13.80971676,11.73504394,9.134794064,13.89908948,11.7855109
81,mp-2286,17.32551343,22.99786125,21.08714978,17.32551343,22.99786125,21.08714978,17.32551343,22.99786125,21.08714978,17.36276596,23.03511378,21.14309563,18.00407858,23.72326541,21.80629614,17.68724799,23.3529814,21.46407197,17.80208932,23.49205357,21.57383001
82,mp-1153,21.70155686,27.58783812,25.71039293,21.70155686,27.58783812,25.71039293,21.70155686,27.58783812,25.71039293,21.71619301,27.60247427,25.73254995,22.02277764,27.92632204,26.04667047,21.87010414,27.75091874,25.88217268,21.92533523,27.81681299,25.93649434
83,mp-755309,4.361266977,8.278603316,6.161909118,4.361266977,8.278603316,6.161909118,4.361266977,8.278603316,6.161909118,4.257407054,8.174743392,6.017182032,2.951211219,6.793977848,4.698111854,3.631270823,7.640160231,5.395788849,3.304268411,7.222014979,5.176862882
84,mp-865868,32.94910339,37.27345527,35.96578365,32.94910339,37.27345527,35.96578365,32.94910339,37.27345527,35.96578365,33.05877039,37.38312226,36.13837928,34.81557131,39.20846635,37.89673885,34.05919861,38.41839284,37.15363983,34.30526146,38.67511853,37.38576235
85,mp-865866,10.14073364,12.63701905,11.37937711,10.14073364,12.63701905,11.37937711,10.14073364,12.63701905,11.37937711,10.80384406,13.30012946,12.42413516,17.84931109,20.91296557,19.63478329,14.98742276,17.85189253,16.8292044,15.29506539,18.25969288,17.05568725
86,mp-861629,20.31620145,24.0791812,22.68243306,20.31620145,24.0791812,22.68243306,20.31620145,24.0791812,22.68243306,20.95515613,24.71813588,23.68271217,31.03073651,35.44845733,33.99819796,26.21269501,30.30576849,29.14263802,27.47500978,31.67985266,30.2882034
87,mp-21471,38.33407763,44.18665282,42.42521771,38.33407763,44.18665282,42.42521771,22.97978644,27.77636964,26.18081342,38.31593879,44.16851399,42.39724014,24.74591711,29.78414243,28.14552987,24.87018368,29.84642752,28.38167209,26.63254675,31.82565068,30.28751041
88,mp-3700,21.21168157,25.28607641,23.5151967,21.21168157,25.28607641,23.5151967,33.76356542,38.72704702,36.82814846,21.17722624,25.25162108,23.46888872,31.26681368,36.09250955,34.26925644,31.60280014,36.49991807,34.38420407,30.50635976,35.32000239,33.3446308
89,mp-559598,22.73255262,26.55638294,24.89508696,22.73255262,26.55638294,24.89508696,31.07696455,35.69977744,33.90789623,22.63219851,26.45602883,24.73190657,28.19912398,32.66210386,30.84966524,30.58637105,35.21273106,33.41115292,27.72261542,32.15460608,30.45801067
90,mp-862297,43.46541338,48.31769031,46.96889112,43.46541338,48.31769031,46.96889112,43.46541338,48.31769031,46.96889112,43.58706076,48.43933769,47.16001493,46.2583096,51.19153063,49.83715851,44.95515661,49.83168584,48.53202423,45.40528734,50.30358737,48.97047929
91,mp-23736,23.46595885,29.08148443,27.04675962,23.46595885,29.08148443,27.04675962,22.81694287,28.70810863,26.63457477,23.46595885,29.08148443,27.04675962,22.81420938,28.67857864,26.59210596,22.9520256,28.86520267,26.80018707,23.06706042,28.95141704,26.88703514
92,mp-867196,4.555717511,6.812464089,5.436275919,4.555717511,6.812464089,5.436275919,4.555717511,6.812464089,5.436275919,5.831454324,8.088200902,7.351077489,19.48537017,23.69016393,22.10768536,11.4922258,14.64642648,13.67291129,13.84310185,17.55628302,15.95237846
93,mp-16349,15.26822233,18.31788398,16.96743309,15.26822233,18.31788398,16.96743309,15.26822233,18.31788398,16.96743309,16.50834672,19.55800837,18.92376645,42.2455424,46.93588777,45.42907798,27.24507223,30.9941577,30.09744568,31.75681285,35.92696704,34.40154402
94,mp-774736,10.26947397,14.10767516,12.37720749,11.73945821,15.72441629,13.92018372,11.58612506,15.4878625,13.86546211,10.92632785,14.83479247,12.93084259,10.97539191,14.88742679,13.22533611,11.57572864,15.47432831,13.60554735,10.967999,14.87800375,13.04782464
95,mp-865912,16.852294,20.47380003,19.03987094,16.852294,20.47380003,19.03987094,16.852294,20.47380003,19.03987094,17.75924209,21.38074812,20.45260603,33.23815383,38.01704397,36.47498464,24.81044308,28.92489425,27.82333552,27.25695028,31.63647584,30.11700856
96,mp-867927,73.34040777,78.56169607,77.23328038,73.34040777,78.56169607,77.23328038,73.34040777,78.56169607,77.23328038,73.4203764,78.6416647,77.35945101,76.37400542,81.64687345,80.31489651,74.85180894,80.07908572,78.78356334,75.38677115,80.63326292,79.3145639
97,mp-865793,21.61590259,25.89210885,24.57814666,21.61590259,25.89210885,24.57814666,21.61590259,25.89210885,24.57814666,21.4931316,25.76933786,24.38766164,20.36148684,24.57746558,23.26705407,20.8675292,25.11386182,23.74982476,20.65817216,24.8937744,23.55451488
98,mp-867834,10.17190937,12.65664657,11.39466503,10.17190937,12.65664657,11.39466503,10.17190937,12.65664657,11.39466503,10.93707905,13.42181625,12.60132145,19.8211423,22.99836974,21.70539791,15.88152944,18.78984462,17.79917079,16.44831129,19.49657685,18.26960405
99,mp-30477,18.38357475,23.85813662,21.94845678,18.38357475,23.85813662,21.94845678,16.45164288,22.12493219,20.05151095,18.38357475,23.85813662,21.94845678,16.84849226,22.49062033,20.4484755,15.81558124,21.40377986,19.45282676,16.2163947,21.81076512,19.82717013
100,mp-3216,95.5497109,101.9635517,100.1224696,95.5497109,101.9635517,100.1224696,63.78456775,69.67059009,67.62817565,95.5497109,101.9635517,100.1224696,73.4023427,79.49572804,77.46822771,60.27972112,66.01712353,64.28355462,67.43693165,73.28368038,71.42425355
101,mp-865444,24.67227368,29.22241702,27.82023342,24.67227368,29.22241702,27.82023342,24.67227368,29.22241702,27.82023342,24.8099014,29.36004473,28.0338977,26.56346968,31.20833167,29.79925071,25.74379253,30.33442341,28.98722233,26.03233149,30.64185015,29.25735004
102,mp-867253,21.86706735,25.76865084,24.33824813,21.86706735,25.76865084,24.33824813,21.86706735,25.76865084,24.33824813,22.68346494,26.58504843,25.61621312,38.55906876,43.4370755,41.91876392,30.13193045,34.44165455,33.31450608,32.5878302,37.11199223,35.62633724
103,mp-7080,23.94001449,29.68448607,27.82446244,23.94001449,29.68448607,27.82446244,44.38724962,49.37085546,49.18644014,23.94001449,29.68448607,27.82446244,24.53917895,30.12111875,28.34420723,35.34665919,40.72519533,38.40264841,26.25087561,31.86583828,30.03457412
104,mp-542435,46.71507815,52.31277178,50.66151508,46.71507815,52.31277178,50.66151508,46.71507815,52.31277178,50.66151508,46.5259372,52.12363083,50.36764817,39.72040937,45.19381471,43.5579216,43.16702868,48.89373132,47.13441249,41.8305192,47.42198059,45.7885225
