mp-1067 	16.960769 	16.051415 	0.000000 	0.281343 	0.525000 	14.000000 	4.000000 	2.934917 	0.450000 	14.000000 	4.000000 	2.752439 	32.102829 	2.752439 	0.031150 	1.754572 	2.752439 	1.610000 	1.166667 	1.000000 	
mp-10686 	49.730250 	16.784043 	0.000000 	0.455411 	0.632727 	14.000000 	6.000000 	2.978875 	0.634286 	14.000000 	12.000000 	4.562020 	67.136170 	2.793655 	0.029790 	4.919976 	3.225835 	1.850000 	0.997543 	1.000000 	
mp-10687 	50.108254 	17.625005 	0.000000 	0.267261 	0.960000 	8.000000 	0.000000 	2.579907 	0.684000 	10.000000 	12.000000 	4.212971 	52.875014 	2.579907 	0.018913 	4.720836 	4.212971 	1.940000 	1.403509 	0.800000 	
mp-10814 	25.561167 	12.212132 	0.000000 	1.129588 	1.432308 	21.000000 	3.000000 	3.042992 	1.134865 	22.200000 	6.333333 	2.974969 	24.424264 	1.987340 	0.013648 	3.475586 	2.862123 	2.662000 	1.262095 	0.945946 	
mp-10890 	21.971154 	16.308964 	0.000000 	0.000000 	0.630000 	12.000000 	0.000000 	2.846517 	0.210000 	12.000000 	8.000000 	2.846517 	21.745285 	2.846517 	0.015329 	2.236997 	4.025583 	1.610000 	3.000000 	1.000000 	
mp-10970 	51.549250 	12.820370 	0.000000 	1.146240 	1.480870 	25.000000 	4.000000 	3.286324 	0.975161 	20.666667 	12.500000 	3.386812 	25.640740 	1.955811 	0.019500 	6.676682 	3.333733 	2.706667 	1.518589 	1.209677 	
mp-10971 	51.549250 	12.640661 	0.000000 	1.154134 	1.521667 	26.000000 	4.000000 	3.285873 	1.014839 	20.666667 	12.000000 	3.338915 	25.281323 	2.226533 	0.019777 	6.771602 	3.408041 	2.706667 	1.499417 	1.258065 	
mp-11171 	27.979490 	13.220153 	0.000000 	0.751954 	2.575000 	24.000000 	0.000000 	3.359425 	0.891304 	19.714286 	12.000000 	2.940419 	17.626870 	2.056329 	0.009455 	3.514327 	5.165487 	3.737143 	2.889024 	1.217391 	
mp-11172 	39.143427 	13.562230 	0.000000 	0.787340 	2.555000 	24.000000 	0.000000 	3.392659 	0.825714 	18.000000 	12.000000 	2.970607 	18.082973 	2.059271 	0.009217 	4.792550 	5.220664 	3.725714 	3.094291 	1.333333 	
mp-11175 	33.075680 	21.998561 	0.000000 	0.192023 	1.470000 	12.000000 	0.000000 	3.346581 	0.499500 	13.333333 	11.000000 	3.776568 	38.497481 	2.460986 	0.006494 	2.496625 	5.820260 	2.360000 	2.942943 	0.900000 	
mp-11189 	16.283250 	10.884259 	0.000000 	1.047832 	1.571429 	25.000000 	4.500000 	3.132642 	1.112329 	24.333333 	11.750000 	3.157992 	21.768517 	1.960673 	0.022969 	2.484169 	2.696079 	2.828333 	1.412738 	1.027397 	
mp-11206 	20.697100 	10.842536 	0.000000 	0.811435 	1.862400 	25.000000 	0.000000 	3.156437 	0.929202 	23.666667 	12.000000 	2.977427 	18.070894 	2.102859 	0.009223 	3.169695 	4.782994 	2.886667 	2.004301 	1.056338 	
mp-11247 	54.446642 	15.666937 	0.000000 	0.753552 	0.780000 	14.000000 	9.333333 	2.911263 	1.560000 	14.000000 	12.000000 	4.458475 	62.667750 	2.871037 	0.047872 	5.770665 	2.730247 	2.540000 	0.500000 	1.000000 	
mp-11248 	149.459927 	16.898953 	0.000000 	0.000000 	1.560000 	12.000000 	0.000000 	2.880436 	0.520000 	12.000000 	8.000000 	2.880436 	22.531938 	2.880436 	0.014794 	14.686011 	4.073552 	2.540000 	3.000000 	1.000000 	
mp-1125 	15.313000 	14.544561 	1.603567 	0.772873 	0.800000 	16.500000 	11.000000 	3.017489 	1.035294 	17.000000 	12.000000 	3.966947 	43.633684 	2.449720 	0.045836 	1.748230 	2.847193 	2.580000 	0.772727 	0.970588 	
mp-11304 	83.372750 	21.476159 	0.000000 	0.538836 	0.858333 	14.000000 	4.000000 	3.233992 	0.918571 	14.000000 	12.000000 	4.952721 	85.904635 	3.267506 	0.023282 	6.446239 	3.032910 	2.010000 	0.934422 	1.000000 	
mp-11305 	83.372750 	20.292270 	0.000000 	0.574558 	0.749091 	14.000000 	6.000000 	3.173440 	0.862857 	14.000000 	12.000000 	4.859988 	81.169081 	2.976123 	0.024640 	6.822324 	3.436531 	2.010000 	0.868152 	1.000000 	
mp-1138 	12.969202 	8.511076 	0.000000 	1.532262 	1.941176 	23.000000 	12.000000 	2.807873 	1.434783 	23.000000 	12.000000 	2.887419 	17.022151 	2.041714 	0.058747 	2.530275 	2.887419 	3.980000 	1.352941 	1.000000 	
mp-11390 	34.916000 	16.999210 	0.000000 	0.046476 	0.884000 	10.000000 	0.000000 	2.785604 	0.531111 	9.000000 	12.000000 	4.162507 	50.997630 	2.943337 	0.019609 	3.410630 	4.162507 	1.855000 	1.664435 	1.111111 	
mp-11489 	31.810000 	14.770955 	0.000000 	0.589316 	0.610000 	14.000000 	9.333333 	2.854673 	1.220000 	14.000000 	12.000000 	4.371809 	59.083820 	2.815229 	0.050775 	3.575971 	2.677175 	2.200000 	0.500000 	1.000000 	
mp-11490 	49.492500 	17.214719 	0.000000 	0.432544 	0.600000 	14.000000 	6.000000 	3.004140 	0.604286 	14.000000 	12.000000 	4.600711 	68.858876 	2.817348 	0.029045 	4.773955 	3.253194 	1.805000 	0.992908 	1.000000 	
mp-11512 	63.280019 	13.810754 	0.000000 	0.302996 	0.882857 	14.000000 	0.000000 	2.791425 	0.519048 	14.000000 	12.000000 	4.274948 	55.243017 	3.022844 	0.018102 	7.608308 	4.274947 	1.806667 	1.700917 	1.000000 	
mp-1153 	15.313000 	15.606905 	0.000000 	0.804200 	0.914286 	10.000000 	6.000000 	2.707377 	1.600000 	8.000000 	12.000000 	4.045613 	46.820714 	2.477422 	0.042716 	1.629230 	2.860680 	2.580000 	0.571429 	1.250000 	
mp-11582 	58.645750 	24.259314 	0.000000 	0.303690 	1.422000 	5.000000 	0.000000 	2.850884 	0.620476 	7.000000 	12.000000 	4.097711 	48.518628 	2.551034 	0.010305 	4.014181 	4.091695 	2.303333 	2.291788 	0.714286 	
mp-11644 	17.986000 	27.728623 	0.000000 	0.010017 	0.013333 	12.000000 	6.000000 	3.353143 	0.015000 	16.000000 	4.000000 	3.780482 	83.185869 	3.619536 	0.024043 	1.077073 	3.086750 	1.000000 	0.888889 	0.750000 	
mp-11737 	13.315667 	9.534936 	2.000000 	1.129638 	1.577143 	25.000000 	9.750000 	2.973906 	1.246822 	25.800000 	11.500000 	3.102069 	21.453606 	1.997538 	0.046612 	2.318911 	2.637380 	3.132000 	1.264931 	0.968992 	
mp-11743 	62.456308 	18.905071 	0.000000 	0.214251 	0.745714 	14.000000 	0.000000 	3.064374 	0.439286 	11.200000 	4.000000 	2.652701 	28.357606 	2.840455 	0.008816 	5.485761 	4.354822 	1.692000 	1.697561 	1.250000 	
mp-11806 	86.259750 	17.152590 	0.000000 	0.417996 	0.931429 	14.000000 	0.000000 	3.000521 	0.741905 	14.000000 	12.000000 	4.595170 	68.610358 	3.249276 	0.014575 	8.350594 	4.595169 	1.850000 	1.255456 	1.000000 	
mp-11807 	101.012000 	14.063685 	0.000000 	0.650000 	1.000000 	16.000000 	6.000000 	2.992139 	0.812500 	16.000000 	6.000000 	2.767061 	28.127369 	2.655305 	0.035553 	11.926492 	2.767061 	2.280000 	1.230769 	1.000000 	
mp-11830 	88.588667 	25.512123 	0.000000 	0.448999 	0.560000 	8.000000 	0.000000 	2.918389 	0.728000 	10.000000 	12.000000 	4.765710 	76.536369 	2.918389 	0.013066 	5.765944 	4.765710 	1.540000 	0.769231 	0.800000 	
mp-11904 	59.587100 	12.105899 	0.000000 	0.991658 	1.545714 	28.000000 	0.000000 	3.396981 	1.018526 	21.111111 	11.333333 	3.036666 	20.176499 	2.058279 	0.008260 	8.173237 	5.393483 	2.797778 	1.517599 	1.326316 	
mp-11905 	58.363500 	12.393241 	0.000000 	1.004766 	1.383333 	24.000000 	0.000000 	3.331733 	0.991209 	20.222222 	11.333333 	3.065878 	20.655402 	2.062976 	0.008069 	7.819794 	5.451521 	2.791111 	1.395602 	1.186813 	
mp-11906 	57.696630 	12.555205 	0.000000 	1.104723 	1.295556 	18.000000 	0.000000 	3.125872 	0.966279 	19.111111 	10.666667 	3.036818 	20.925342 	2.068838 	0.007965 	7.630720 	5.488592 	2.788889 	1.340767 	0.941860 	
mp-11947 	62.414485 	16.035051 	0.000000 	0.164337 	0.812857 	14.000000 	0.000000 	2.933888 	0.392857 	14.000000 	6.000000 	3.177119 	32.070102 	2.751465 	0.015591 	6.463294 	4.493124 	1.823333 	2.069091 	1.000000 	
mp-11977 	107.538856 	20.010015 	0.000000 	0.493008 	1.172308 	14.000000 	2.000000 	3.133078 	0.956364 	11.000000 	12.000000 	4.434829 	60.030044 	3.143982 	0.016658 	8.923945 	3.067639 	2.250000 	1.225797 	1.272727 	
mp-11992 	57.296194 	12.721798 	0.000000 	1.101026 	1.135000 	16.000000 	0.000000 	3.029821 	0.958588 	18.888889 	10.000000 	3.000143 	21.202997 	2.083133 	0.007861 	7.478528 	5.558372 	2.782222 	1.184033 	0.847059 	
mp-12029 	27.099940 	13.546703 	0.000000 	0.466942 	0.863333 	14.000000 	4.000000 	2.819128 	0.802143 	14.000000 	12.000000 	4.265824 	54.186811 	2.579187 	0.036909 	3.321801 	2.557736 	2.045000 	1.076284 	1.000000 	
mp-12094 	51.305000 	20.444456 	0.000000 	0.449344 	0.837500 	14.000000 	4.000000 	3.181354 	0.732143 	14.000000 	12.000000 	4.872107 	81.777823 	3.214322 	0.024457 	4.166995 	2.983544 	1.985000 	1.143902 	1.000000 	
mp-12128 	38.250750 	18.958132 	0.000000 	0.337341 	0.410909 	14.000000 	6.000000 	3.102311 	0.524286 	14.000000 	12.000000 	4.751056 	75.832529 	2.909416 	0.026374 	3.350297 	3.359504 	1.545000 	0.783750 	1.000000 	
mp-12160 	20.157438 	10.171104 	0.481543 	1.048679 	1.653125 	24.666667 	6.666667 	3.024720 	1.122331 	25.076923 	7.777778 	2.935061 	21.472330 	1.937918 	0.031048 	3.290835 	2.570343 	2.946923 	1.472939 	0.983640 	
mp-12185 	21.957020 	11.539549 	0.000000 	0.666402 	1.933043 	23.000000 	0.000000 	3.124673 	0.716044 	21.000000 	10.333333 	2.868081 	17.950410 	2.086866 	0.006190 	3.159537 	5.158636 	3.033077 	2.699616 	1.095238 	
mp-12240 	16.994394 	12.091722 	0.000000 	1.411428 	1.615000 	24.000000 	0.000000 	3.256549 	1.351282 	21.272727 	9.428571 	2.943649 	20.728667 	1.869430 	0.006892 	2.333761 	4.896432 	2.987273 	1.195161 	1.128205 	
mp-12263 	46.650030 	13.677086 	0.000000 	0.948330 	2.387368 	20.000000 	2.000000 	3.166010 	0.850213 	18.800000 	10.500000 	3.034709 	20.515629 	2.013640 	0.012186 	5.663661 	3.307532 	3.692000 	2.807966 	1.063830 	
mp-12283 	63.351429 	19.009585 	0.000000 	0.315114 	0.346667 	14.000000 	8.800000 	3.104470 	0.594286 	14.000000 	1.000000 	3.093860 	66.533549 	2.979227 	0.037575 	5.533790 	2.884622 	1.620000 	0.583333 	1.000000 	
mp-12403 	15.623935 	13.483922 	0.000000 	0.814108 	2.568889 	18.000000 	0.000000 	3.149533 	0.988837 	17.200000 	6.000000 	2.709856 	20.225884 	1.898201 	0.012360 	1.924035 	4.512374 	3.592000 	2.597889 	1.046512 	
mp-12411 	37.972500 	14.708128 	0.000000 	0.411110 	0.708333 	14.000000 	4.000000 	2.850620 	0.710000 	14.000000 	12.000000 	4.365602 	58.832511 	2.880160 	0.033995 	4.286972 	2.673374 	1.830000 	0.997653 	1.000000 	
mp-12448 	59.388400 	12.215604 	0.000000 	0.991658 	1.545714 	28.000000 	0.000000 	3.406847 	1.007917 	21.333333 	11.333333 	3.046335 	20.359339 	2.089043 	0.008186 	8.072826 	5.416689 	2.797778 	1.533573 	1.312500 	
mp-12449 	57.497930 	12.675576 	0.000000 	1.104723 	1.295556 	18.000000 	0.000000 	3.141432 	0.966279 	19.111111 	10.666667 	3.046998 	21.125960 	2.097304 	0.007889 	7.532227 	5.514201 	2.788889 	1.340767 	0.941860 	
mp-12450 	58.164800 	12.507044 	0.000000 	1.090726 	1.510909 	22.000000 	0.000000 	3.283098 	0.985843 	19.777778 	11.333333 	3.075199 	20.845074 	2.092181 	0.007995 	7.722260 	5.476320 	2.791111 	1.532607 	1.112360 	
mp-12451 	57.097494 	12.854381 	0.000000 	1.101026 	1.135000 	16.000000 	0.000000 	3.046200 	0.947442 	19.111111 	10.000000 	3.012415 	21.423968 	2.111717 	0.007779 	7.375726 	5.581516 	2.782222 	1.197963 	0.837209 	
mp-12525 	46.438100 	12.589242 	0.000000 	1.034705 	1.026000 	20.000000 	0.000000 	3.195486 	0.965111 	20.000000 	8.000000 	2.812841 	20.982070 	2.080282 	0.007943 	6.125108 	5.625349 	2.715556 	1.063090 	1.000000 	
mp-12558 	35.388867 	19.989280 	0.000000 	0.449266 	0.678000 	10.000000 	0.000000 	2.940191 	0.763333 	9.000000 	12.000000 	4.393505 	59.967840 	2.690461 	0.016676 	2.939736 	4.393505 	1.745000 	0.888210 	1.111111 	
mp-12564 	108.555523 	22.308992 	0.000000 	0.253035 	1.364000 	10.000000 	0.000000 	3.049789 	0.975556 	9.000000 	12.000000 	4.557277 	66.926976 	3.222481 	0.014942 	8.079991 	4.557276 	2.295000 	1.398178 	1.111111 	
mp-12580 	61.250250 	19.056545 	0.000000 	0.438337 	0.614545 	14.000000 	6.000000 	3.107670 	0.598571 	14.000000 	12.000000 	4.759263 	76.226180 	2.914441 	0.026238 	5.337066 	3.365307 	1.825000 	1.026687 	1.000000 	
mp-12609 	40.004750 	33.099508 	0.000000 	0.000000 	0.020000 	12.000000 	0.000000 	3.603951 	0.291429 	12.000000 	12.000000 	7.207901 	264.796061 	5.096756 	0.003776 	2.006915 	7.207901 	1.144286 	0.068627 	1.000000 	
mp-12645 	50.967080 	13.060010 	0.000000 	1.161309 	1.370435 	26.000000 	6.000000 	3.336281 	0.951475 	20.333333 	11.500000 	3.361709 	26.120021 	1.934010 	0.019142 	6.480151 	3.354482 	2.703333 	1.440326 	1.278689 	
mp-12681 	79.269511 	28.085776 	0.000000 	0.000000 	1.120000 	6.000000 	0.000000 	3.025396 	0.794286 	4.666667 	12.000000 	4.300107 	56.171551 	2.843010 	0.008901 	4.686608 	4.240676 	1.916667 	1.410072 	1.285714 	
mp-12716 	106.040000 	16.700649 	0.000000 	0.297861 	0.971429 	14.000000 	0.000000 	3.005846 	0.544762 	14.000000 	6.000000 	3.242606 	33.401297 	2.828275 	0.014969 	10.543268 	4.197116 	2.006667 	1.783217 	1.000000 	
mp-12718 	88.852550 	26.006229 	0.000000 	0.443654 	0.565000 	8.000000 	0.000000 	2.937110 	0.724000 	10.000000 	12.000000 	4.796280 	78.018686 	2.937110 	0.012817 	5.673243 	4.796280 	1.545000 	0.780387 	0.800000 	
mp-12719 	89.964000 	25.510136 	0.000000 	0.438308 	0.570000 	8.000000 	0.000000 	2.918314 	0.720000 	10.000000 	12.000000 	4.765586 	76.530407 	2.918314 	0.013067 	5.855916 	4.765586 	1.550000 	0.791667 	0.800000 	
mp-12815 	107.303208 	20.126515 	0.000000 	0.771238 	0.805000 	12.000000 	0.000000 	3.023313 	0.994412 	13.600000 	4.000000 	2.809193 	40.253031 	2.746981 	0.008281 	8.852848 	4.417394 	1.896000 	0.809524 	0.882353 	
mp-12829 	25.636824 	12.704174 	0.000000 	1.380736 	1.838571 	21.000000 	0.000000 	3.149264 	1.081321 	19.875000 	12.000000 	3.005995 	19.056261 	2.052901 	0.008746 	3.350863 	5.170205 	3.336250 	1.700302 	1.056604 	
mp-1307 	38.331500 	15.320652 	0.000000 	0.370658 	0.691667 	14.000000 	4.000000 	2.889654 	0.592857 	14.000000 	4.000000 	2.709982 	30.641304 	2.709982 	0.032636 	4.154487 	2.709982 	1.810000 	1.166667 	1.000000 	
mp-13139 	59.955000 	23.550025 	0.000000 	0.507796 	0.527500 	13.000000 	2.000000 	3.262749 	0.770000 	11.000000 	2.000000 	2.520777 	47.100050 	2.651749 	0.010616 	4.227396 	3.201588 	1.656667 	0.685065 	1.181818 	
mp-1314 	14.730263 	15.763310 	1.891347 	0.460149 	0.526226 	15.291667 	9.166667 	3.038662 	0.700725 	13.785714 	1.857143 	2.378341 	42.786127 	2.655288 	0.040066 	1.551679 	2.665167 	1.900000 	0.750973 	1.109240 	
mp-13140 	72.381750 	26.140186 	0.000000 	0.482164 	0.509091 	12.000000 	2.000000 	3.314172 	0.805000 	10.666667 	2.000000 	2.538754 	52.280372 	2.736412 	0.009564 	4.597897 	3.283082 	1.636667 	0.632411 	1.125000 	
mp-13182 	23.819111 	11.215905 	0.000000 	0.977211 	1.700000 	26.000000 	4.000000 	3.185858 	1.019583 	27.428571 	12.000000 	3.102330 	20.188629 	2.079575 	0.019813 	3.526388 	3.329648 	2.964286 	1.667348 	0.947917 	
mp-13276 	41.844587 	22.374699 	0.000000 	0.572384 	0.423333 	9.000000 	0.000000 	3.001191 	0.890000 	10.500000 	12.000000 	4.572550 	67.124098 	2.531557 	0.014898 	3.105424 	4.384790 	1.570000 	0.475655 	0.857143 	
